ExerciseDays,BMIPercentile
5,58.2330153
0,80.06893476
7,3.096387942
6,33.35561071
5,61.78523973
4,78.10688836
7,37.20642533
2,83.91520023
6,47.27609887
7,67.16680562
1,6.655533385
6,39.1170399
0,69.15980796
4,74.10960037
6,55.18146429
7,19.64801236
6,24.92124987
0,83.90660452
0,9.08596213
0,92.92469311
0,1.450233423
1,19.12650374
1,54.15385884
7,95.62738798
5,91.12468797
1,92.1853654
7,25.61355879
2,65.2420533
7,93.2851331
0,33.25918052
0,47.9840088
4,91.6583303
1,59.11401161
4,1.066973601
4,95.95115193
1,32.84276294
5,40.43646118
0,87.95841164
7,25.09923397
0,69.49743828
1,99.09061555
2,63.34833593
2,37.57997923
2,85.72036702
2,61.10964712
4,98.88587583
1,95.82934907
1,91.40966418
2,95.46208919
7,54.236927
7,87.94414803
2,35.07000003
0,67.73802914
7,87.87854754
2,95.12999881
3,89.04143096
1,45.71292164
7,21.16741012
1,89.90649736
4,48.66934789
5,76.25826995
0,85.18017523
4,40.92584592
2,49.0050896
3,43.08896674
0,99.93921341
1,62.20949468
2,97.08385468
1,92.56422299
0,31.25098585
4,97.11968904
4,47.65563766
1,0.045809101
0,86.52052376
2,81.30024456
2,76.4894434
2,83.47021958
5,72.36104809
3,97.83064921
4,44.92105057
0,97.93339255
7,91.37213064
2,96.42850179
7,59.37978028
4,94.07864967
5,38.66815976
2,97.01115441
7,52.00817272
7,15.52806328
3,77.7669271
3,93.01938838
7,93.99215342
5,78.75181773
5,93.42294073
4,53.24794021
1,30.67625774
7,20.45465726
3,51.50184448
7,2.64e-06
5,87.87850996
3,32.3855029
4,77.26309932
0,62.34594798
2,62.50822186
7,84.50209709
7,25.01115187
3,98.63084154
4,88.74763127
3,94.79049664
7,87.65979453
7,44.68713456
3,74.45590053
7,48.1587082
4,83.57086706
4,58.54997123
3,40.06845332
1,99.45075432
1,0.051134784
6,13.56097159
7,87.94414803
0,90.37299157
2,92.04692796
1,91.6123508
6,47.52350758
7,17.6022081
7,75.4379744
7,2.379544203
5,50.11612649
0,67.85584641
6,2.881978557
5,68.85938054
0,26.03375107
2,85.2749939
6,76.13757745
0,82.18267485
3,86.45744949
6,68.38112974
0,61.71262234
5,92.21898657
4,47.66003889
1,23.38379549
1,96.91761075
1,8.666578632
0,32.8095433
0,75.83754765
1,74.57239196
0,12.03046883
2,72.96409087
0,84.35424182
3,47.47794212
0,75.39750092
0,68.80099284
5,63.10741439
0,74.88770856
7,16.47156773
3,64.9623322
7,40.05564445
5,75.86208809
0,31.37223778
5,1.77122352
1,50.50283383
3,99.03682205
2,70.10644454
6,88.51684125
0,95.77660898
2,98.94172373
1,50.14851643
0,90.49868957
0,71.8600337
7,92.9182893
3,51.74396482
1,15.23273302
7,38.18531901
0,99.45994655
3,29.08833714
0,46.1848097
7,82.64167996
7,29.45626432
3,82.96083327
3,11.24714098
1,98.26218648
0,93.04784671
1,85.24525752
0,81.10224079
0,85.31467903
0,90.14101997
3,93.5108241
3,95.75824133
5,71.06228764
2,53.9997225
7,44.68713456
4,83.60595681
1,73.02521942
0,82.389679
2,74.71972579
4,37.59623858
2,96.42850179
4,94.50047965
3,61.11298954
4,88.60664761
4,61.81583233
4,61.65712192
3,92.84632248
4,27.90530303
7,87.18889527
7,98.59570855
3,87.94414803
7,79.49010291
2,96.10989199
4,72.81720747
3,78.42521141
1,77.31751279
0,74.57239196
1,1.040692149
7,30.75290843
3,84.79922772
0,56.72044489
1,67.52847944
0,96.607808
3,21.5848941
0,82.77165616
2,98.75115036
4,35.66865835
1,73.26786003
2,40.12824976
5,61.88431836
7,94.10081274
4,26.68936925
4,28.71252147
3,32.35454194
7,71.78970487
4,90.58080359
5,77.16543562
3,56.80243165
7,71.24031837
2,41.67982919
2,90.71396088
7,59.68386646
6,41.49272193
7,75.34330559
0,84.98193234
2,71.40661886
4,97.68724399
4,81.05074651
4,21.63321504
2,94.70532232
0,4.426436027
1,52.41155379
1,96.9162776
4,72.35308828
0,6.456082686
5,77.26466634
2,36.56155956
2,38.60495566
5,71.57822345
0,37.9713165
7,76.1728684
7,18.09721231
0,56.89389424
0,99.11515354
1,56.29565269
3,37.60087813
7,95.58149175
7,81.09258337
4,97.3850416
4,93.8974971
7,92.00747278
4,38.11680761
0,84.60145534
0,79.52427005
0,74.81401065
7,7.959041694
1,90.445849
3,24.7571985
0,8.447500337
5,40.85216047
3,91.865233
1,80.3927078
0,11.92806296
5,89.7600136
3,99.4736041
5,56.4762692
0,99.60157868
0,72.8620188
3,90.56283741
0,30.70445124
3,79.16293108
7,95.23595706
4,1.69182758
7,73.74393215
6,96.77869686
7,11.47562175
7,58.76108734
0,78.44672535
4,36.51881463
2,7.786362929
5,66.01686883
4,41.29710255
5,71.8600337
2,98.86505329
2,99.05158154
5,99.42416011
4,74.10960037
2,96.90622653
3,97.34382183
3,92.31852205
4,38.28337982
0,71.78970487
7,37.28554371
1,65.30556353
7,35.66711146
0,78.01416162
7,98.13069663
0,42.35560365
7,87.92794661
4,65.18427112
0,90.13633248
2,97.66670803
2,66.25080662
4,47.57670396
2,98.05858402
0,33.25918052
7,72.83796204
7,83.87324627
3,90.74861503
0,25.09923397
4,36.04892235
6,77.20364961
1,28.08611963
0,53.20245682
0,85.29469889
3,83.55913032
0,58.167767
5,92.24738058
7,54.64792215
3,7.795843149
7,83.86652792
5,74.42424318
6,25.57495635
7,58.167767
0,99.39611272
2,87.51636498
2,96.79156391
5,94.84567408
6,97.02512876
0,90.70856779
0,30.96658817
3,83.59949632
2,35.23948373
0,91.61110991
0,98.46195333
0,82.10290629
0,72.58968062
5,69.32665792
0,72.98083347
4,94.89062216
3,93.5524051
5,23.38379549
0,93.85224358
3,53.20245682
0,89.4782601
1,70.57774417
0,95.88664025
7,50.0155871
5,69.17629728
7,84.41178425
5,99.17363722
2,92.22349826
5,36.17262129
6,85.45094495
7,55.79291405
0,23.32766848
0,65.99443629
6,33.42547597
5,99.45075432
4,15.10735958
7,22.65031825
0,53.6985542
3,52.96298965
3,65.59480184
1,74.60880949
7,48.05850021
7,70.67451976
0,34.21869952
4,98.07642499
0,58.53747904
0,77.93264216
1,96.72195144
2,87.28304242
0,77.77567
5,37.60087813
0,16.31431911
7,59.01721944
7,99.79839388
3,80.05711002
0,71.04047181
4,67.61599886
0,74.60880949
0,94.17856735
2,85.05950283
0,59.20569812
5,72.08322728
0,97.18182517
0,90.83906742
0,71.891691
5,78.54932814
0,86.3768893
2,66.03556499
5,96.43469449
0,99.5295077
2,95.75133647
0,99.24955767
7,83.09080929
7,10.99453961
0,62.95970228
3,67.73802914
5,80.99144164
0,99.26162772
7,76.13757745
7,21.62261333
5,57.7634963
0,97.68096171
2,98.65323853
2,72.35863492
0,36.05467439
0,21.96843719
2,69.50376509
7,10.11079213
6,85.9657027
2,90.63697435
4,78.58439332
5,83.32808854
7,7.45461601
2,92.64639674
5,68.81281941
7,33.95960578
2,64.48479627
6,62.95970228
0,5.526833422
0,67.85584641
5,58.8744133
7,65.18427112
1,83.95631584
4,68.81281941
1,79.68910751
1,83.91520023
1,62.95970228
1,12.53651587
5,90.69075623
0,58.18062198
0,66.15077327
2,67.48018081
7,63.80149613
6,93.27221205
6,56.10159588
0,58.09322257
5,54.17655037
7,35.48942561
3,69.9574235
5,66.08825915
3,49.20619657
7,87.02647953
2,78.74951784
1,70.01718134
7,4.566712221
1,26.01707526
2,42.35560365
7,84.96007198
0,70.84066228
0,39.1338294
0,84.18387078
0,14.34002364
3,47.57670396
6,69.91124718
4,30.70445124
7,93.98672032
1,80.06893476
0,67.16680562
5,40.43646118
3,48.05850021
6,42.28388655
0,16.96162003
1,96.81183336
6,25.53707289
0,43.67278106
7,77.04936127
5,70.40604141
7,57.45496513
1,47.47794212
7,49.07165942
3,41.01256196
5,53.20245682
3,64.33096732
6,94.89062216
0,95.58149175
2,18.46382222
3,68.28334828
2,25.09923397
3,28.36503577
6,57.0210877
0,43.75638371
3,72.98083347
5,86.29008291
0,84.99544367
0,25.70763057
0,57.95910476
0,67.65550199
7,62.35877188
4,65.84221705
3,25.09923397
2,83.32303085
3,43.13219212
0,48.86370739
0,69.87171391
4,33.24297302
5,80.85855022
4,92.09238408
7,30.28405624
1,77.20364961
4,47.24873407
4,47.24873407
6,69.91124718
2,30.70445124
0,51.28932037
3,69.91124718
0,96.79054098
3,33.86369686
2,66.08825915
4,67.3913645
4,30.70445124
0,88.38128572
6,62.8727162
7,80.35879541
0,69.87171391
4,53.01344219
7,65.34979392
5,64.9623322
1,90.37921469
0,98.0925937
7,68.33176627
7,52.2254525
5,80.22345378
0,25.62543853
0,61.69382467
3,13.05895813
4,13.08187583
7,68.83070878
1,30.75861295
5,28.90519034
1,66.2563695
0,3.128253034
5,70.79270495
0,47.66003889
2,48.78013478
6,56.12393568
5,79.94321014
1,14.41009254
2,51.66244191
0,35.7668954
5,65.99443629
0,83.08553229
3,22.22112875
5,11.03574531
4,68.17556258
0,69.03579973
4,62.4051345
4,45.66375002
1,46.70869378
3,88.07814594
1,42.03799573
0,21.29836523
0,3.482496475
5,46.22440078
0,47.18050149
7,41.88017444
6,42.90615422
5,68.84387879
5,84.25378028
0,16.83873014
1,85.0778139
7,41.98150796
0,81.94224698
2,68.28334828
6,82.1659813
0,91.40637186
1,32.49797332
0,74.97339737
1,72.66703407
6,22.66659312
1,46.66948125
7,98.866067
7,45.33714908
2,80.73897731
5,33.0342922
1,44.95264333
3,63.79127104
7,68.33176627
5,79.92043653
5,31.08786145
4,69.77678882
0,22.68701278
0,66.76021312
3,43.08896674
7,97.83665559
4,69.13113635
5,84.69244832
2,98.73640282
1,71.06344628
6,9.60866394
0,84.74197212
7,94.78186851
6,76.61594979
5,92.62027788
7,38.29380716
6,85.72136293
5,47.57670396
0,81.10224079
4,81.07986622
0,16.01481832
0,71.44508093
3,8.776643466
5,78.74951784
5,87.28187463
6,58.54997123
5,96.02199137
2,33.32195557
7,29.00140843
6,29.00140843
7,55.79291405
4,58.167767
7,74.79862377
6,77.99562031
7,59.96662845
0,86.79031424
5,71.44508093
4,78.35309341
0,53.01344219
0,60.51961267
0,4.324742377
5,5.76145587
0,40.43646118
5,71.79758191
1,24.92124987
3,78.03174669
2,32.49797332
7,53.96737126
0,82.96083327
5,0.070359897
6,6.85423202
0,76.12920997
7,39.22259532
0,22.13344692
1,39.1338294
0,97.4004263
2,75.69056427
0,92.20562076
6,18.58008295
3,0.006768612
3,36.89716191
7,99.30596391
4,84.50209709
6,52.97646557
5,36.68936176
5,78.9594291
0,42.05103451
6,50.83565947
7,17.74504799
1,46.07997675
2,74.26220694
3,74.34578782
6,77.86602504
0,76.25276108
4,26.68936925
7,87.98815832
4,66.76021312
0,84.21561074
5,80.0028944
5,96.33551746
0,42.63849961
2,40.07525181
5,69.13085778
0,58.87622836
7,44.17451831
4,93.03240074
0,90.53013351
4,68.17556258
3,95.72836219
1,89.6840555
0,92.38177404
0,97.67997894
0,84.95448835
2,95.36191231
4,65.84221705
5,31.12614491
0,98.5063014
0,65.84221705
0,93.60197238
1,96.91369875
0,89.23253452
0,71.91187626
0,96.62415739
0,50.87045271
0,98.37089358
0,17.6022081
3,85.06633791
0,74.23946269
0,63.18671378
0,67.02228158
0,15.98973041
7,61.78523973
2,93.79543511
0,84.67610222
0,92.41452555
3,54.04791735
4,51.77995186
0,86.07223918
3,89.94730421
7,63.35195197
7,99.80992116
6,76.13913858
7,66.01686883
4,92.18630697
6,92.67341005
5,46.63367372
3,16.31431911
0,67.02228158
0,49.28651193
7,92.23530338
3,66.72581086
2,23.08528326
3,79.94321014
0,50.83565947
7,97.82337051
5,25.62543853
0,87.0393965
4,2.702715023
0,84.25460359
3,99.30645185
7,74.45590053
7,98.27574094
7,87.89933447
0,84.41178425
0,86.94086538
3,61.62211135
4,51.7428672
0,7.43365761
7,56.8165505
7,91.42596371
5,79.76241959
3,42.06321618
7,95.36191231
0,96.35684269
0,27.90530303
7,84.52270324
7,26.55798646
2,61.12521977
4,90.3259285
0,44.87060316
0,95.37626702
3,75.2628239
6,20.03706101
0,1.427180351
5,52.55947074
0,96.25618095
7,0.071055622
0,80.51016783
7,70.75265862
2,98.76991154
2,92.39504425
2,94.70832232
2,1.126496772
7,52.16728949
5,82.7581041
7,26.04781219
7,82.9105435
7,77.31131058
0,65.01123559
4,48.38799949
2,37.57997923
2,70.84066228
0,21.9624896
0,53.96737126
5,79.94743674
0,6.480710021
3,11.71844697
6,14.02708141
6,76.4894434
1,99.3207331
0,34.55230954
6,57.71859003
3,98.74117445
1,84.34610709
7,47.58022949
7,98.57458319
2,98.72363287
2,94.79049664
0,7.309878943
1,91.40877185
0,13.16010488
2,65.43024833
7,0.520765122
1,95.39469153
5,90.75765214
2,84.10842539
2,45.76251448
3,25.21110536
2,94.29536872
3,35.04876286
7,36.41834536
0,60.51961267
0,72.44971173
0,73.70743646
0,96.94902892
2,50.11612649
5,77.42100631
1,88.2640755
0,85.29469889
2,44.42268346
1,73.44604344
6,43.53539984
3,61.87259156
5,62.47075585
1,54.38998582
4,96.12554764
5,86.71569586
3,99.59722635
0,97.55335966
7,2.286363367
5,94.6470681
5,26.14331104
2,63.50973543
1,95.76721077
3,99.84386039
2,84.10727673
6,53.6985542
4,96.93235216
0,99.02321608
0,27.90530303
0,89.82378786
6,79.16293108
1,65.23127763
3,74.34578782
0,1.354683366
0,2.19153782
4,19.12650374
0,94.89706786
0,85.24612213
0,21.02306116
4,52.22408981
0,97.83497723
2,75.19253869
7,25.09923397
0,97.61424168
0,52.74582649
0,97.5371005
7,79.67120611
7,58.167767
6,62.29315889
7,61.44648834
7,96.57697985
3,93.67424598
1,80.50659742
0,51.7428672
6,66.16040353
4,21.293857
5,81.97672505
2,92.84085921
1,57.0210877
5,70.67451976
4,75.01704032
0,99.21076424
0,37.60087813
1,71.86076545
0,97.08533916
0,92.83424307
4,98.57848685
0,82.19258456
2,37.60087813
3,42.90615422
0,67.38519263
4,61.62522673
0,99.18115262
0,58.87622836
7,84.62919716
3,56.18208753
2,57.23154694
0,7.43365761
6,27.92771638
4,39.37452899
5,78.44672535
0,63.48927185
0,56.67898027
7,97.49494147
4,43.94501206
7,68.33176627
7,58.18521241
3,63.26262945
5,75.92719998
7,50.41309274
3,61.87259156
0,70.67451976
0,28.63552609
7,99.65169103
2,37.57997923
7,25.29993613
1,83.06926617
0,90.14101997
0,95.9856148
1,93.79543511
1,82.57589609
0,88.01784697
3,98.01728332
0,17.93580699
4,11.72368213
0,79.73361306
7,26.94682817
3,76.13757745
5,98.3757666
0,11.98787945
0,99.23716232
0,72.66703407
3,86.45744949
3,42.79220671
1,4.86964072
4,0.983247028
5,93.87468769
7,75.69056427
1,25.66497134
7,92.23355665
0,17.54872121
5,72.97464678
0,19.43625279
0,90.19374415
0,40.8934694
2,7.004844233
5,68.80335871
7,95.79402088
0,53.01344219
0,76.31024948
0,95.03683894
0,98.78491689
1,84.2338361
7,99.39712288
7,76.16361312
6,77.55710461
7,43.94501206
3,44.24834399
7,93.79838032
4,87.25071452
2,96.87222741
3,97.43979933
0,89.45512899
3,48.48588362
7,94.35712574
5,90.74566924
0,99.73495036
6,83.60669867
2,86.78281777
5,74.47952441
7,90.70856779
3,15.54898951
7,99.4807266
4,42.10114543
2,47.13837771
7,45.1520129
4,98.70411202
0,44.02474329
0,96.99582359
3,92.80500857
4,56.52032716
0,83.93878579
4,59.03829979
7,56.95703982
7,86.95492749
2,65.56463771
0,81.91225318
7,79.456875
3,29.00140843
0,29.00140843
4,75.35975743
0,75.2628239
0,1.626257173
7,8.924870102
4,98.44322633
4,34.21992462
5,96.77602067
5,18.46382222
3,67.37412662
1,53.28931968
3,97.57939704
0,95.19034603
5,49.0050896
6,97.16639571
5,85.84986532
7,87.29843376
7,37.6095217
1,69.17629728
7,88.10799552
6,65.04131108
1,92.63103874
7,70.24766118
7,42.9070731
1,68.83869584
7,68.725309
5,5.526833422
0,47.57670396
5,76.28817411
0,47.25298589
7,34.78983709
2,78.74951784
4,95.41000401
1,47.57670396
0,56.12875598
6,81.86351046
0,42.1484795
7,75.35975743
5,91.89342822
7,11.9858923
2,87.46561902
7,94.52660879
4,50.27447135
1,86.77246275
7,58.18521241
4,98.96889227
0,72.86170979
0,60.19581026
5,73.82749997
0,41.07328925
0,70.79270495
4,97.12160963
7,88.99530649
4,92.16826247
6,98.5202237
1,90.71004354
6,35.93437682
1,84.29940203
5,79.93438595
0,98.55640316
6,9.785228042
0,56.89389424
0,31.63999593
0,92.76041295
0,25.53707289
6,46.60251916
2,64.96446681
1,16.94993769
1,71.89758579
5,55.15612985
0,45.17144028
0,39.76467297
5,79.92192149
2,71.19957299
1,95.06181133
3,85.2749939
0,53.35115646
7,87.02647953
4,75.68396476
0,85.48936906
7,29.22517342
0,12.44537975
3,91.3566731
7,92.68103481
2,92.61218964
7,71.8600337
7,79.57774669
2,25.54426508
1,78.31747374
7,82.18267485
0,63.48927185
0,35.63692335
7,62.87405109
0,30.29781056
0,65.18427112
2,92.76804997
3,88.88067089
0,94.97024784
4,80.10061405
1,29.64029012
1,64.15249188
5,71.77163239
7,60.76861032
7,34.10784442
5,83.09109665
5,47.66003889
0,81.44859765
0,94.89062216
0,98.01443612
5,76.10665948
5,98.11499022
0,97.10273335
0,92.37168878
0,66.08825915
0,86.63687838
0,52.00817272
0,58.53747904
1,97.23423628
1,83.30380638
6,29.93458107
0,46.07997675
7,64.26150224
0,86.84669781
0,87.8322351
3,72.98083347
0,66.08825915
3,27.98383826
1,69.91124718
3,98.44222424
0,85.24612213
0,0.0018984
6,71.24517665
7,82.96083327
7,45.04484265
3,37.02509607
7,15.1210439
3,97.07114887
5,95.53715522
3,41.76200357
0,92.09238408
0,97.53817429
3,46.07997675
5,73.05961868
3,98.85440043
3,99.34359086
2,49.81064554
5,98.81895714
7,41.76200357
5,45.71292164
3,95.27339032
3,98.19385553
7,60.75872902
6,98.28093456
0,32.79325237
2,81.7100925
0,97.64685354
0,87.50167897
0,41.85248576
2,99.0371832
0,78.10688836
0,42.90537454
3,92.93582705
2,27.70125092
5,83.76843903
4,18.29423013
0,47.7153177
2,93.35076384
1,51.7091278
5,93.85510667
6,60.11766537
0,97.50458425
0,87.51636498
2,90.64452032
0,95.26327504
5,98.34883963
1,29.7578994
3,83.09080929
6,91.20842656
7,65.88575167
0,98.57045855
0,70.40604141
7,95.77294492
0,88.66110606
0,55.79291405
4,83.87324627
0,99.70588629
3,82.83795056
0,68.17556258
3,87.0393965
7,99.30743244
0,96.8934735
2,99.15805755
0,77.20364961
0,98.46195333
3,40.43646118
1,89.23253452
2,55.49638039
4,99.2871846
0,98.76439264
7,77.17514356
4,97.17528834
5,56.26811413
3,42.12549278
0,99.83862188
0,96.1397811
4,45.1520129
7,83.38004367
5,62.462601
7,48.61492211
1,52.08583923
0,96.60048022
3,74.71972579
4,93.60197238
0,52.00817272
0,80.9826523
2,57.95910476
7,65.01459821
0,23.38379549
0,85.18921007
0,69.15980796
5,98.83621451
7,93.47137179
1,39.18963322
7,63.79345154
3,54.04791735
1,99.274628
7,40.92763228
1,97.56644906
7,98.59100421
2,55.49169732
0,99.22377246
0,90.88792987
7,0.000597842
0,54.36682368
5,89.87845808
4,78.01416162
6,52.55947074
7,52.55947074
0,96.72407738
4,58.8744133
7,80.27785531
2,26.68936925
4,19.64801236
3,83.33327778
7,99.29199864
5,90.37184496
7,63.45405946
4,52.16728949
7,49.47476425
0,55.79291405
7,71.04906399
1,94.25583977
0,92.49213082
5,93.41713527
0,98.39556937
1,61.46573111
2,67.33594521
1,70.8375548
7,83.86652792
4,92.16052833
3,75.01704032
0,53.1816954
0,63.97414542
5,62.39033084
1,47.66003889
0,75.01704032
7,92.95131637
0,56.72430248
0,99.27839101
7,60.9709885
2,53.9997225
5,87.37254389
4,21.32932322
5,84.28101485
2,10.99453961
3,25.01115187
0,88.46785749
3,91.6123508
6,68.7308965
0,47.57670396
7,71.24517665
5,28.91092809
1,94.91944326
3,66.08825915
0,56.22159575
5,42.90615422
3,52.08583923
0,0.017492418
3,56.04225389
0,57.60270767
0,40.85194501
4,91.41864156
4,48.21839695
3,62.47075585
7,34.83617385
5,86.06465377
0,74.51763205
5,85.9657027
